,ZAF
2002-08-01,13.942258064516128
2002-09-01,16.14
2002-10-01,19.143870967741936
2002-11-01,19.552
2002-12-01,21.182580645161288
2003-01-01,22.443225806451615
2003-02-01,22.63357142857143
2003-03-01,20.843225806451613
2003-04-01,19.002666666666666
2003-05-01,13.890322580645162
2003-06-01,10.538
2003-07-01,10.839032258064515
2003-08-01,12.111612903225806
2003-09-01,16.791
2003-10-01,19.791935483870965
2003-11-01,20.653000000000002
2003-12-01,22.39032258064516
2004-01-01,22.087741935483873
2004-02-01,21.244137931034484
2004-03-01,19.33483870967742
2004-04-01,17.288
2004-05-01,14.480967741935483
2004-06-01,10.748333333333333
2004-07-01,9.50258064516129
2004-08-01,14.288387096774194
2004-09-01,15.382
2004-10-01,19.02225806451613
2004-11-01,22.302
2004-12-01,21.81
2005-01-01,22.144516129032258
2005-02-01,22.019642857142856
2005-03-01,19.61
2005-04-01,16.591333333333335
2005-05-01,14.222903225806451
2005-06-01,12.173
2005-07-01,11.602580645161291
2005-08-01,14.51258064516129
2005-09-01,18.022666666666666
2005-10-01,19.59
2005-11-01,20.608333333333334
2005-12-01,21.05290322580645
2006-01-01,21.643548387096775
2006-02-01,21.155357142857145
2006-03-01,18.34193548387097
2006-04-01,16.428
2006-05-01,11.543225806451613
2006-06-01,10.495000000000001
2006-07-01,12.029354838709676
2006-08-01,12.026774193548386
2006-09-01,16.141666666666666
2006-10-01,19.40806451612903
2006-11-01,20.083333333333332
2006-12-01,21.871290322580645
2007-01-01,22.565483870967743
2007-02-01,22.840714285714284
2007-03-01,20.861290322580647
2007-04-01,17.713
2007-05-01,13.706451612903225
2007-06-01,10.771666666666667
2007-07-01,10.37225806451613
2007-08-01,13.199032258064516
2007-09-01,18.452333333333335
2007-10-01,17.430967741935483
2007-11-01,19.562333333333335
2007-12-01,20.49483870967742
2008-01-01,21.15032258064516
2008-02-01,21.567586206896554
2008-03-01,19.37548387096774
2008-04-01,15.984333333333334
2008-05-01,14.560322580645161
2008-06-01,11.185
2008-07-01,10.919354838709678
2008-08-01,14.130645161290323
2008-09-01,16.038666666666668
2008-10-01,19.835483870967742
2008-11-01,20.593666666666664
2008-12-01,22.325161290322583
2009-01-01,21.904193548387095
2009-02-01,20.911785714285713
2009-03-01,19.69709677419355
2009-04-01,17.463666666666665
2009-05-01,13.781935483870969
2009-06-01,11.588
2009-07-01,9.56967741935484
2009-08-01,12.988387096774193
2009-09-01,17.31433333333333
2009-10-01,18.734516129032258
2009-11-01,19.284
2009-12-01,21.909032258064514
2010-01-01,21.411612903225805
2010-02-01,22.14428571428571
2010-03-01,20.96677419354839
2010-04-01,17.436666666666667
2010-05-01,14.818387096774194
2010-06-01,10.522666666666668
2010-07-01,11.42741935483871
2010-08-01,13.483870967741936
2010-09-01,18.045
2010-10-01,19.567741935483873
2010-11-01,20.514
2010-12-01,21.065806451612904
2011-01-01,21.183870967741935
2011-02-01,21.37035714285714
2011-03-01,21.226129032258065
2011-04-01,16.345666666666666
2011-05-01,13.67
2011-06-01,10.108333333333333
2011-07-01,9.039032258064516
2011-08-01,12.202903225806452
2011-09-01,16.992
2011-10-01,18.74516129032258
2011-11-01,20.230999999999998
2011-12-01,21.036774193548386
2012-01-01,22.692580645161293
2012-02-01,22.20758620689655
2012-03-01,20.59161290322581
2012-04-01,16.395
2012-05-01,14.872903225806452
2012-06-01,10.956333333333333
2012-07-01,11.055483870967741
2012-08-01,13.896451612903226
2012-09-01,15.588333333333333
2012-10-01,18.711290322580645
2012-11-01,20.665666666666667
2012-12-01,21.253225806451614
2013-01-01,22.519354838709678
2013-02-01,22.450357142857143
2013-03-01,20.65064516129032
2013-04-01,16.519666666666666
2013-05-01,14.01516129032258
2013-06-01,11.537
2013-07-01,12.021290322580645
2013-08-01,12.875806451612902
2013-09-01,16.898666666666667
2013-10-01,18.57
2013-11-01,20.888666666666666
2013-12-01,20.70483870967742
2014-01-01,22.956774193548387
2014-02-01,21.9175
2014-03-01,19.733225806451614
2014-04-01,16.523
2014-05-01,14.68
2014-06-01,11.207333333333334
2014-07-01,10.429354838709678
2014-08-01,13.744516129032258
2014-09-01,17.961333333333336
2014-10-01,18.982903225806453
2014-11-01,19.18566666666667
2014-12-01,21.445806451612906
2015-01-01,22.651935483870968
2015-02-01,22.179642857142856
2015-03-01,20.738064516129032
2015-04-01,17.44
2015-05-01,16.01483870967742
2015-06-01,11.218
2015-07-01,11.880645161290323
2015-08-01,15.497096774193547
2015-09-01,17.602333333333334
2015-10-01,21.58483870967742
2015-11-01,20.891333333333332
2015-12-01,24.26225806451613
2016-01-01,23.39774193548387
2016-02-01,23.34
2016-03-01,21.325806451612905
2016-04-01,18.791999999999998
2016-05-01,14.410322580645161
2016-06-01,12.194666666666667
2016-07-01,11.041290322580645
2016-08-01,14.133870967741935
2016-09-01,17.679333333333332
2016-10-01,19.717741935483872
2016-11-01,21.021333333333335
2016-12-01,22.67064516129032
2017-01-01,21.580000000000002
2017-02-01,21.361071428571428
2017-03-01,20.55290322580645
2017-04-01,17.750333333333334
2017-05-01,14.37774193548387
2017-06-01,12.336
2017-07-01,12.47709677419355
2017-08-01,13.58516129032258
2017-09-01,18.195333333333334
2017-10-01,18.006774193548388
2017-11-01,19.974
2017-12-01,21.32
2018-01-01,22.637096774193548
2018-02-01,21.53857142857143
2018-03-01,20.113870967741935
2018-04-01,17.890666666666668
2018-05-01,14.429677419354839
2018-06-01,11.910333333333334
2018-07-01,11.26741935483871
2018-08-01,14.189032258064517
2018-09-01,17.279
2018-10-01,19.118709677419353
2018-11-01,20.851333333333333
2018-12-01,23.27709677419355
2019-01-01,22.993870967741934
