,month,gadm0,pre
822,2002-07-01,AGO,1.61
823,2002-08-01,AGO,16.16
824,2002-09-01,AGO,54.37
825,2002-10-01,AGO,147.1
826,2002-11-01,AGO,207.13
827,2002-12-01,AGO,186.69
828,2003-01-01,AGO,187.11
829,2003-02-01,AGO,165.92
830,2003-03-01,AGO,174.05
831,2003-04-01,AGO,129.13
832,2003-05-01,AGO,11.94
833,2003-06-01,AGO,14.95
834,2003-07-01,AGO,0.67
835,2003-08-01,AGO,3.39
836,2003-09-01,AGO,54.46
837,2003-10-01,AGO,116.88
838,2003-11-01,AGO,212.58
839,2003-12-01,AGO,210.1
840,2004-01-01,AGO,210.4
841,2004-02-01,AGO,139.83
842,2004-03-01,AGO,155.72
843,2004-04-01,AGO,101.43
844,2004-05-01,AGO,2.77
845,2004-06-01,AGO,0.85
846,2004-07-01,AGO,1.36
847,2004-08-01,AGO,16.18
848,2004-09-01,AGO,56.9
849,2004-10-01,AGO,166.37
850,2004-11-01,AGO,242.41
851,2004-12-01,AGO,197.63
852,2005-01-01,AGO,244.72
853,2005-02-01,AGO,218.26
854,2005-03-01,AGO,198.31
855,2005-04-01,AGO,100.29
856,2005-05-01,AGO,25.51
857,2005-06-01,AGO,1.86
858,2005-07-01,AGO,1.85
859,2005-08-01,AGO,10.28
860,2005-09-01,AGO,19.66
861,2005-10-01,AGO,153.39
862,2005-11-01,AGO,188.36
863,2005-12-01,AGO,173.18
864,2006-01-01,AGO,121.87
865,2006-02-01,AGO,132.74
866,2006-03-01,AGO,176.16
867,2006-04-01,AGO,176.51
868,2006-05-01,AGO,15.35
869,2006-06-01,AGO,2.8
870,2006-07-01,AGO,0.86
871,2006-08-01,AGO,15.16
872,2006-09-01,AGO,50.42
873,2006-10-01,AGO,175.14
874,2006-11-01,AGO,248.2
875,2006-12-01,AGO,187.9
876,2007-01-01,AGO,210.56
877,2007-02-01,AGO,136.73
878,2007-03-01,AGO,218.41
879,2007-04-01,AGO,145.59
880,2007-05-01,AGO,25.3
881,2007-06-01,AGO,6.17
882,2007-07-01,AGO,1.0
883,2007-08-01,AGO,10.99
884,2007-09-01,AGO,41.89
885,2007-10-01,AGO,134.45
886,2007-11-01,AGO,210.36
887,2007-12-01,AGO,136.52
888,2008-01-01,AGO,132.37
889,2008-02-01,AGO,160.04
890,2008-03-01,AGO,194.02
891,2008-04-01,AGO,171.08
892,2008-05-01,AGO,39.76
893,2008-06-01,AGO,0.85
894,2008-07-01,AGO,0.97
895,2008-08-01,AGO,3.17
896,2008-09-01,AGO,7.95
897,2008-10-01,AGO,103.5
898,2008-11-01,AGO,170.78
899,2008-12-01,AGO,161.72
900,2009-01-01,AGO,126.95
901,2009-02-01,AGO,153.71
902,2009-03-01,AGO,178.33
903,2009-04-01,AGO,138.43
904,2009-05-01,AGO,51.74
905,2009-06-01,AGO,4.29
906,2009-07-01,AGO,0.6
907,2009-08-01,AGO,2.37
908,2009-09-01,AGO,33.3
909,2009-10-01,AGO,170.7
910,2009-11-01,AGO,149.47
911,2009-12-01,AGO,228.96
912,2010-01-01,AGO,150.25
913,2010-02-01,AGO,148.56
914,2010-03-01,AGO,190.81
915,2010-04-01,AGO,135.79
916,2010-05-01,AGO,28.03
917,2010-06-01,AGO,0.78
918,2010-07-01,AGO,0.99
919,2010-08-01,AGO,0.8
920,2010-09-01,AGO,23.02
921,2010-10-01,AGO,92.44
922,2010-11-01,AGO,210.22
923,2010-12-01,AGO,225.5
924,2011-01-01,AGO,208.45
925,2011-02-01,AGO,160.56
926,2011-03-01,AGO,179.79
927,2011-04-01,AGO,168.45
928,2011-05-01,AGO,16.66
929,2011-06-01,AGO,2.21
930,2011-07-01,AGO,0.59
931,2011-08-01,AGO,1.65
932,2011-09-01,AGO,17.83
933,2011-10-01,AGO,121.1
934,2011-11-01,AGO,213.5
935,2011-12-01,AGO,178.92
936,2012-01-01,AGO,118.48
937,2012-02-01,AGO,98.48
938,2012-03-01,AGO,140.41
939,2012-04-01,AGO,82.96
940,2012-05-01,AGO,28.45
941,2012-06-01,AGO,1.34
942,2012-07-01,AGO,1.74
943,2012-08-01,AGO,6.5
944,2012-09-01,AGO,40.76
945,2012-10-01,AGO,147.91
946,2012-11-01,AGO,238.35
947,2012-12-01,AGO,194.0
948,2013-01-01,AGO,154.22
949,2013-02-01,AGO,141.81
950,2013-03-01,AGO,227.83
951,2013-04-01,AGO,88.44
952,2013-05-01,AGO,12.19
953,2013-06-01,AGO,2.05
954,2013-07-01,AGO,1.56
955,2013-08-01,AGO,1.7
956,2013-09-01,AGO,30.87
957,2013-10-01,AGO,108.83
958,2013-11-01,AGO,195.47
959,2013-12-01,AGO,197.7
960,2014-01-01,AGO,158.9
961,2014-02-01,AGO,86.9
962,2014-03-01,AGO,210.95
963,2014-04-01,AGO,159.2
964,2014-05-01,AGO,31.66
965,2014-06-01,AGO,1.27
966,2014-07-01,AGO,0.72
967,2014-08-01,AGO,4.14
968,2014-09-01,AGO,26.81
969,2014-10-01,AGO,98.4
970,2014-11-01,AGO,235.73
971,2014-12-01,AGO,195.31
972,2015-01-01,AGO,154.95
973,2015-02-01,AGO,162.4
974,2015-03-01,AGO,227.0
975,2015-04-01,AGO,110.7
976,2015-05-01,AGO,23.85
977,2015-06-01,AGO,3.3
978,2015-07-01,AGO,2.18
979,2015-08-01,AGO,2.42
980,2015-09-01,AGO,27.02
981,2015-10-01,AGO,125.5
982,2015-11-01,AGO,196.63
983,2015-12-01,AGO,274.36
984,2016-01-01,AGO,201.41
985,2016-02-01,AGO,223.18
986,2016-03-01,AGO,198.12
987,2016-04-01,AGO,140.37
988,2016-05-01,AGO,19.18
989,2016-06-01,AGO,0.94
990,2016-07-01,AGO,1.36
991,2016-08-01,AGO,8.89
992,2016-09-01,AGO,29.22
993,2016-10-01,AGO,104.75
994,2016-11-01,AGO,217.59
995,2016-12-01,AGO,218.84
996,2017-01-01,AGO,110.4
997,2017-02-01,AGO,103.91
998,2017-03-01,AGO,164.35
999,2017-04-01,AGO,138.49
1000,2017-05-01,AGO,10.25
1001,2017-06-01,AGO,1.76
1002,2017-07-01,AGO,1.65
1003,2017-08-01,AGO,3.03
1004,2017-09-01,AGO,27.63
1005,2017-10-01,AGO,131.85
1006,2017-11-01,AGO,186.92
1007,2017-12-01,AGO,200.6
1008,1990-01-01,AIA,45.45
1009,1990-02-01,AIA,36.27
1010,1990-03-01,AIA,35.14
1011,1990-04-01,AIA,75.75
1012,1990-05-01,AIA,39.81
1013,1990-06-01,AIA,49.59
1014,1990-07-01,AIA,47.09
1015,1990-08-01,AIA,45.08
1016,1990-09-01,AIA,76.96
1017,1990-10-01,AIA,237.69
1018,1990-11-01,AIA,57.3
1019,1990-12-01,AIA,47.24
1020,1991-01-01,AIA,24.09
1021,1991-02-01,AIA,40.31
1022,1991-03-01,AIA,30.15
1023,1991-04-01,AIA,24.87
1024,1991-05-01,AIA,48.35
1025,1991-06-01,AIA,89.55
1026,1991-07-01,AIA,51.69
1027,1991-08-01,AIA,82.11
1028,1991-09-01,AIA,97.64
1029,1991-10-01,AIA,64.17
1030,1991-11-01,AIA,101.85
1031,1991-12-01,AIA,27.59
1032,1992-01-01,AIA,20.36
1033,1992-02-01,AIA,22.12
1034,1992-03-01,AIA,29.75
1035,1992-04-01,AIA,46.79
1036,1992-05-01,AIA,145.54
1037,1992-06-01,AIA,92.1
1038,1992-07-01,AIA,65.25
1039,1992-08-01,AIA,63.59
1040,1992-09-01,AIA,93.93
1041,1992-10-01,AIA,64.4
1042,1992-11-01,AIA,144.68
1043,1992-12-01,AIA,57.62
1044,1993-01-01,AIA,31.36
1045,1993-02-01,AIA,23.25
1046,1993-03-01,AIA,26.07
1047,1993-04-01,AIA,72.22
1048,1993-05-01,AIA,173.78
1049,1993-06-01,AIA,45.29
1050,1993-07-01,AIA,61.67
1051,1993-08-01,AIA,43.31
1052,1993-09-01,AIA,79.41
1053,1993-10-01,AIA,54.86
1054,1993-11-01,AIA,75.66
1055,1993-12-01,AIA,31.78
1056,1994-01-01,AIA,34.8
1057,1994-02-01,AIA,27.84
1058,1994-03-01,AIA,18.72
1059,1994-04-01,AIA,36.32
1060,1994-05-01,AIA,34.23
1061,1994-06-01,AIA,35.1
1062,1994-07-01,AIA,27.27
1063,1994-08-01,AIA,27.85
1064,1994-09-01,AIA,55.66
1065,1994-10-01,AIA,101.83
1066,1994-11-01,AIA,72.7
1067,1994-12-01,AIA,56.42
1068,1995-01-01,AIA,36.32
1069,1995-02-01,AIA,44.39
1070,1995-03-01,AIA,22.35
1071,1995-04-01,AIA,22.63
1072,1995-05-01,AIA,27.27
1073,1995-06-01,AIA,29.28
1074,1995-07-01,AIA,68.43
1075,1995-08-01,AIA,120.25
1076,1995-09-01,AIA,442.94
1077,1995-10-01,AIA,112.95
1078,1995-11-01,AIA,26.01
1079,1995-12-01,AIA,59.9
1080,1996-01-01,AIA,43.18
1081,1996-02-01,AIA,22.02
1082,1996-03-01,AIA,21.79
1083,1996-04-01,AIA,35.49
1084,1996-05-01,AIA,36.92
1085,1996-06-01,AIA,47.26
1086,1996-07-01,AIA,154.16
1087,1996-08-01,AIA,75.64
1088,1996-09-01,AIA,128.73
1089,1996-10-01,AIA,119.16
1090,1996-11-01,AIA,178.32
1091,1996-12-01,AIA,118.45
1092,1997-01-01,AIA,38.11
1093,1997-02-01,AIA,59.46
1094,1997-03-01,AIA,24.61
1095,1997-04-01,AIA,16.93
1096,1997-05-01,AIA,46.0
1097,1997-06-01,AIA,41.62
1098,1997-07-01,AIA,70.57
1099,1997-08-01,AIA,51.52
1100,1997-09-01,AIA,156.28
1101,1997-10-01,AIA,228.33
1102,1997-11-01,AIA,34.49
1103,1997-12-01,AIA,26.21
1104,1998-01-01,AIA,57.4
1105,1998-02-01,AIA,37.77
1106,1998-03-01,AIA,56.91
1107,1998-04-01,AIA,49.94
1108,1998-05-01,AIA,49.33
1109,1998-06-01,AIA,81.7
1110,1998-07-01,AIA,69.39
1111,1998-08-01,AIA,118.12
1112,1998-09-01,AIA,120.67
1113,1998-10-01,AIA,148.44
1114,1998-11-01,AIA,125.29
1115,1998-12-01,AIA,83.55
1116,1999-01-01,AIA,50.38
1117,1999-02-01,AIA,21.73
1118,1999-03-01,AIA,16.72
1119,1999-04-01,AIA,25.39
1120,1999-05-01,AIA,30.53
1121,1999-06-01,AIA,102.1
1122,1999-07-01,AIA,102.38
1123,1999-08-01,AIA,78.56
1124,1999-09-01,AIA,176.64
1125,1999-10-01,AIA,275.06
1126,1999-11-01,AIA,498.75
1127,1999-12-01,AIA,60.33
1128,2000-01-01,AIA,40.81
1129,2000-02-01,AIA,43.05
1130,2000-03-01,AIA,20.52
1131,2000-04-01,AIA,32.7
1132,2000-05-01,AIA,42.38
1133,2000-06-01,AIA,29.19
1134,2000-07-01,AIA,58.55
1135,2000-08-01,AIA,106.79
1136,2000-09-01,AIA,118.22
1137,2000-10-01,AIA,71.38
1138,2000-11-01,AIA,70.45
1139,2000-12-01,AIA,32.39
1140,2001-01-01,AIA,32.84
1141,2001-02-01,AIA,29.36
1142,2001-03-01,AIA,20.26
1143,2001-04-01,AIA,29.52
1144,2001-05-01,AIA,52.5
1145,2001-06-01,AIA,43.18
1146,2001-07-01,AIA,49.01
1147,2001-08-01,AIA,109.62
1148,2001-09-01,AIA,55.21
1149,2001-10-01,AIA,94.78
1150,2001-11-01,AIA,40.78
1151,2001-12-01,AIA,125.52
1152,2002-01-01,AIA,35.81
1153,2002-02-01,AIA,23.62
1154,2002-03-01,AIA,39.09
1155,2002-04-01,AIA,70.81
1156,2002-05-01,AIA,27.35
1157,2002-06-01,AIA,45.16
1158,2002-07-01,AIA,45.97
1159,2002-08-01,AIA,64.79
1160,2002-09-01,AIA,77.34
1161,2002-10-01,AIA,108.24
1162,2002-11-01,AIA,83.44
1163,2002-12-01,AIA,44.69
1164,2003-01-01,AIA,40.9
1165,2003-02-01,AIA,42.85
1166,2003-03-01,AIA,27.24
1167,2003-04-01,AIA,135.93
1168,2003-05-01,AIA,39.95
1169,2003-06-01,AIA,41.34
1170,2003-07-01,AIA,60.08
1171,2003-08-01,AIA,80.94
1172,2003-09-01,AIA,62.21
1173,2003-10-01,AIA,99.04
1174,2003-11-01,AIA,294.41
1175,2003-12-01,AIA,81.39
1176,2004-01-01,AIA,29.38
1177,2004-02-01,AIA,34.84
1178,2004-03-01,AIA,41.96
1179,2004-04-01,AIA,36.08
1180,2004-05-01,AIA,135.07
1181,2004-06-01,AIA,40.29
1182,2004-07-01,AIA,135.46
1183,2004-08-01,AIA,61.85
1184,2004-09-01,AIA,130.06
1185,2004-10-01,AIA,181.23
1186,2004-11-01,AIA,131.63
1187,2004-12-01,AIA,55.53
1188,2005-01-01,AIA,72.89
1189,2005-02-01,AIA,21.6
1190,2005-03-01,AIA,17.6
1191,2005-04-01,AIA,64.39
1192,2005-05-01,AIA,97.97
1193,2005-06-01,AIA,102.27
1194,2005-07-01,AIA,137.9
1195,2005-08-01,AIA,130.74
1196,2005-09-01,AIA,155.23
1197,2005-10-01,AIA,223.24
1198,2005-11-01,AIA,104.67
1199,2005-12-01,AIA,38.42
1200,2006-01-01,AIA,51.92
1201,2006-02-01,AIA,25.62
1202,2006-03-01,AIA,25.74
1203,2006-04-01,AIA,44.15
1204,2006-05-01,AIA,67.89
1205,2006-06-01,AIA,106.13
1206,2006-07-01,AIA,108.97
1207,2006-08-01,AIA,89.47
1208,2006-09-01,AIA,78.73
1209,2006-10-01,AIA,195.43
1210,2006-11-01,AIA,56.73
1211,2006-12-01,AIA,56.96
1212,2007-01-01,AIA,33.93
1213,2007-02-01,AIA,17.54
1214,2007-03-01,AIA,70.51
1215,2007-04-01,AIA,31.86
1216,2007-05-01,AIA,60.22
1217,2007-06-01,AIA,93.78
1218,2007-07-01,AIA,91.84
1219,2007-08-01,AIA,112.4
1220,2007-09-01,AIA,107.14
1221,2007-10-01,AIA,228.87
1222,2007-11-01,AIA,51.04
1223,2007-12-01,AIA,76.29
1224,2008-01-01,AIA,57.56
1225,2008-02-01,AIA,39.31
1226,2008-03-01,AIA,25.75
1227,2008-04-01,AIA,52.06
1228,2008-05-01,AIA,35.18
1229,2008-06-01,AIA,44.21
1230,2008-07-01,AIA,46.06
1231,2008-08-01,AIA,165.97
1232,2008-09-01,AIA,211.72
1233,2008-10-01,AIA,196.88
1234,2008-11-01,AIA,63.18
1235,2008-12-01,AIA,32.05
1236,2009-01-01,AIA,39.19
1237,2009-02-01,AIA,33.26
1238,2009-03-01,AIA,22.4
1239,2009-04-01,AIA,23.29
1240,2009-05-01,AIA,95.98
1241,2009-06-01,AIA,65.68
1242,2009-07-01,AIA,58.53
1243,2009-08-01,AIA,93.29
1244,2009-09-01,AIA,127.09
1245,2009-10-01,AIA,67.69
1246,2009-11-01,AIA,115.92
1247,2009-12-01,AIA,67.97
1248,2010-01-01,AIA,35.89
1249,2010-02-01,AIA,41.46
1250,2010-03-01,AIA,87.16
1251,2010-04-01,AIA,37.67
1252,2010-05-01,AIA,150.19
1253,2010-06-01,AIA,150.41
1254,2010-07-01,AIA,169.39
1255,2010-08-01,AIA,193.21
1256,2010-09-01,AIA,86.37
1257,2010-10-01,AIA,327.2
1258,2010-11-01,AIA,66.04
1259,2010-12-01,AIA,55.43
1260,2011-01-01,AIA,25.37
1261,2011-02-01,AIA,33.86
1262,2011-03-01,AIA,30.43
1263,2011-04-01,AIA,49.86
1264,2011-05-01,AIA,133.37
1265,2011-06-01,AIA,121.96
1266,2011-07-01,AIA,184.95
1267,2011-08-01,AIA,205.33
1268,2011-09-01,AIA,193.18
1269,2011-10-01,AIA,47.12
1270,2011-11-01,AIA,160.7
1271,2011-12-01,AIA,80.17
1272,2012-01-01,AIA,48.99
1273,2012-02-01,AIA,22.99
1274,2012-03-01,AIA,69.38
1275,2012-04-01,AIA,44.31
1276,2012-05-01,AIA,125.36
1277,2012-06-01,AIA,19.68
1278,2012-07-01,AIA,106.15
1279,2012-08-01,AIA,92.26
1280,2012-09-01,AIA,67.02
1281,2012-10-01,AIA,212.0
1282,2012-11-01,AIA,51.86
1283,2012-12-01,AIA,35.09
1284,2013-01-01,AIA,39.81
1285,2013-02-01,AIA,23.5
1286,2013-03-01,AIA,38.66
1287,2013-04-01,AIA,41.75
1288,2013-05-01,AIA,113.83
1289,2013-06-01,AIA,66.48
1290,2013-07-01,AIA,85.11
1291,2013-08-01,AIA,83.59
1292,2013-09-01,AIA,95.39
1293,2013-10-01,AIA,138.19
1294,2013-11-01,AIA,92.11
1295,2013-12-01,AIA,129.18
1296,2014-01-01,AIA,38.59
1297,2014-02-01,AIA,42.76
1298,2014-03-01,AIA,24.98
1299,2014-04-01,AIA,41.78
1300,2014-05-01,AIA,89.02
1301,2014-06-01,AIA,33.83
1302,2014-07-01,AIA,37.92
1303,2014-08-01,AIA,151.22
1304,2014-09-01,AIA,119.57
1305,2014-10-01,AIA,160.66
1306,2014-11-01,AIA,142.52
1307,2014-12-01,AIA,56.35
1308,2015-01-01,AIA,32.94
1309,2015-02-01,AIA,31.32
1310,2015-03-01,AIA,23.0
1311,2015-04-01,AIA,27.44
1312,2015-05-01,AIA,34.77
1313,2015-06-01,AIA,25.19
1314,2015-07-01,AIA,27.5
1315,2015-08-01,AIA,64.98
1316,2015-09-01,AIA,68.71
1317,2015-10-01,AIA,102.21
1318,2015-11-01,AIA,94.72
1319,2015-12-01,AIA,51.19
1320,2016-01-01,AIA,28.25
1321,2016-02-01,AIA,34.54
1322,2016-03-01,AIA,39.89
1323,2016-04-01,AIA,63.16
1324,2016-05-01,AIA,75.67
1325,2016-06-01,AIA,30.45
1326,2016-07-01,AIA,95.26
1327,2016-08-01,AIA,99.53
1328,2016-09-01,AIA,80.41
1329,2016-10-01,AIA,138.23
1330,2016-11-01,AIA,189.49
1331,2016-12-01,AIA,66.35
1332,2017-01-01,AIA,33.25
1333,2017-02-01,AIA,39.67
1334,2017-03-01,AIA,40.35
1335,2017-04-01,AIA,56.31
1336,2017-05-01,AIA,76.52
1337,2017-06-01,AIA,50.44
1338,2017-07-01,AIA,97.5
1339,2017-08-01,AIA,87.09
1340,2017-09-01,AIA,396.96
1341,2017-10-01,AIA,145.26
1342,2017-11-01,AIA,82.96
1343,2017-12-01,AIA,51.06
1344,1990-01-01,ALA,70.87
1345,1990-02-01,ALA,71.71
1346,1990-03-01,ALA,44.36
1347,1990-04-01,ALA,50.23
1348,1990-05-01,ALA,15.96
1349,1990-06-01,ALA,31.28
1350,1990-07-01,ALA,83.2
1351,1990-08-01,ALA,49.92
1352,1990-09-01,ALA,118.1
1353,1990-10-01,ALA,85.44
1354,1990-11-01,ALA,64.8
1355,1990-12-01,ALA,41.12
1356,1991-01-01,ALA,46.8
1357,1991-02-01,ALA,29.92
1358,1991-03-01,ALA,25.61
1359,1991-04-01,ALA,20.96
1360,1991-05-01,ALA,60.77
1361,1991-06-01,ALA,80.16
1362,1991-07-01,ALA,16.43
1363,1991-08-01,ALA,77.81
1364,1991-09-01,ALA,94.19
1365,1991-10-01,ALA,44.85
1366,1991-11-01,ALA,56.07
1367,1991-12-01,ALA,46.07
1368,1992-01-01,ALA,21.98
1369,1992-02-01,ALA,34.83
1370,1992-03-01,ALA,33.0
1371,1992-04-01,ALA,71.01
1372,1992-05-01,ALA,11.98
1373,1992-06-01,ALA,13.58
1374,1992-07-01,ALA,100.3
1375,1992-08-01,ALA,61.92
1376,1992-09-01,ALA,59.26
1377,1992-10-01,ALA,96.17
1378,1992-11-01,ALA,81.73
1379,1992-12-01,ALA,21.45
1380,1993-01-01,ALA,38.52
1381,1993-02-01,ALA,26.62
1382,1993-03-01,ALA,31.39
1383,1993-04-01,ALA,26.35
1384,1993-05-01,ALA,14.8
1385,1993-06-01,ALA,45.73
1386,1993-07-01,ALA,67.18
1387,1993-08-01,ALA,116.98
1388,1993-09-01,ALA,18.59
1389,1993-10-01,ALA,61.14
1390,1993-11-01,ALA,35.45
1391,1993-12-01,ALA,77.35
1392,1994-01-01,ALA,68.77
1393,1994-02-01,ALA,7.8
1394,1994-03-01,ALA,54.42
1395,1994-04-01,ALA,52.66
1396,1994-05-01,ALA,11.08
1397,1994-06-01,ALA,79.29
1398,1994-07-01,ALA,14.45
1399,1994-08-01,ALA,45.15
1400,1994-09-01,ALA,98.62
1401,1994-10-01,ALA,71.43
1402,1994-11-01,ALA,37.63
1403,1994-12-01,ALA,60.83
1404,1995-01-01,ALA,60.33
1405,1995-02-01,ALA,55.43
1406,1995-03-01,ALA,53.47
1407,1995-04-01,ALA,59.3
1408,1995-05-01,ALA,43.48
1409,1995-06-01,ALA,60.67
1410,1995-07-01,ALA,27.11
1411,1995-08-01,ALA,43.28
1412,1995-09-01,ALA,36.56
1413,1995-10-01,ALA,39.4
1414,1995-11-01,ALA,55.3
1415,1995-12-01,ALA,24.96
1416,1996-01-01,ALA,10.17
1417,1996-02-01,ALA,21.75
1418,1996-03-01,ALA,26.14
1419,1996-04-01,ALA,7.12
1420,1996-05-01,ALA,53.78
1421,1996-06-01,ALA,25.8
1422,1996-07-01,ALA,98.18
1423,1996-08-01,ALA,16.1
1424,1996-09-01,ALA,35.98
1425,1996-10-01,ALA,33.46
1426,1996-11-01,ALA,130.06
1427,1996-12-01,ALA,61.39
1428,1997-01-01,ALA,24.36
1429,1997-02-01,ALA,53.35
1430,1997-03-01,ALA,32.6
1431,1997-04-01,ALA,35.59
1432,1997-05-01,ALA,39.63
1433,1997-06-01,ALA,42.85
1434,1997-07-01,ALA,43.48
1435,1997-08-01,ALA,26.52
1436,1997-09-01,ALA,70.94
1437,1997-10-01,ALA,86.3
1438,1997-11-01,ALA,66.2
1439,1997-12-01,ALA,51.68
1440,1998-01-01,ALA,71.2
1441,1998-02-01,ALA,45.33
1442,1998-03-01,ALA,36.8
1443,1998-04-01,ALA,38.03
1444,1998-05-01,ALA,35.97
1445,1998-06-01,ALA,95.41
1446,1998-07-01,ALA,64.71
1447,1998-08-01,ALA,58.21
1448,1998-09-01,ALA,35.11
1449,1998-10-01,ALA,82.35
1450,1998-11-01,ALA,42.11
1451,1998-12-01,ALA,66.69
1452,1999-01-01,ALA,64.59
1453,1999-02-01,ALA,69.08
1454,1999-03-01,ALA,48.78
1455,1999-04-01,ALA,60.06
1456,1999-05-01,ALA,10.33
1457,1999-06-01,ALA,56.48
1458,1999-07-01,ALA,11.75
1459,1999-08-01,ALA,49.01
1460,1999-09-01,ALA,42.65
1461,1999-10-01,ALA,69.8
1462,1999-11-01,ALA,31.54
1463,1999-12-01,ALA,96.47
1464,2000-01-01,ALA,44.59
1465,2000-02-01,ALA,21.93
1466,2000-03-01,ALA,37.28
1467,2000-04-01,ALA,28.2
1468,2000-05-01,ALA,64.85
1469,2000-06-01,ALA,53.89
1470,2000-07-01,ALA,124.6
1471,2000-08-01,ALA,39.56
1472,2000-09-01,ALA,20.58
1473,2000-10-01,ALA,78.67
1474,2000-11-01,ALA,101.05
1475,2000-12-01,ALA,71.17
1476,2001-01-01,ALA,54.83
1477,2001-02-01,ALA,48.54
1478,2001-03-01,ALA,24.45
1479,2001-04-01,ALA,45.58
1480,2001-05-01,ALA,21.21
1481,2001-06-01,ALA,30.6
1482,2001-07-01,ALA,49.33
1483,2001-08-01,ALA,87.8
1484,2001-09-01,ALA,119.25
1485,2001-10-01,ALA,68.32
1486,2001-11-01,ALA,47.61
1487,2001-12-01,ALA,49.07
1488,2002-01-01,ALA,72.0
1489,2002-02-01,ALA,51.49
1490,2002-03-01,ALA,35.15
1491,2002-04-01,ALA,8.09
1492,2002-05-01,ALA,23.0
1493,2002-06-01,ALA,59.31
1494,2002-07-01,ALA,87.82
1495,2002-08-01,ALA,10.88
1496,2002-09-01,ALA,24.85
1497,2002-10-01,ALA,50.35
1498,2002-11-01,ALA,52.93
1499,2002-12-01,ALA,26.83
1500,2003-01-01,ALA,29.62
1501,2003-02-01,ALA,20.47
1502,2003-03-01,ALA,5.03
1503,2003-04-01,ALA,38.1
1504,2003-05-01,ALA,62.54
1505,2003-06-01,ALA,39.3
1506,2003-07-01,ALA,28.19
1507,2003-08-01,ALA,68.81
1508,2003-09-01,ALA,22.38
1509,2003-10-01,ALA,46.92
1510,2003-11-01,ALA,68.07
1511,2003-12-01,ALA,90.68
1512,2004-01-01,ALA,33.82
1513,2004-02-01,ALA,28.97
1514,2004-03-01,ALA,24.6
1515,2004-04-01,ALA,14.61
1516,2004-05-01,ALA,48.28
1517,2004-06-01,ALA,45.79
1518,2004-07-01,ALA,56.38
1519,2004-08-01,ALA,54.62
1520,2004-09-01,ALA,60.16
1521,2004-10-01,ALA,40.79
1522,2004-11-01,ALA,43.84
1523,2004-12-01,ALA,57.1
1524,2005-01-01,ALA,55.21
1525,2005-02-01,ALA,31.61
1526,2005-03-01,ALA,9.82
1527,2005-04-01,ALA,19.77
1528,2005-05-01,ALA,30.47
1529,2005-06-01,ALA,64.68
1530,2005-07-01,ALA,54.01
1531,2005-08-01,ALA,83.57
1532,2005-09-01,ALA,23.89
1533,2005-10-01,ALA,38.39
1534,2005-11-01,ALA,74.12
1535,2005-12-01,ALA,48.98
1536,2006-01-01,ALA,24.86
1537,2006-02-01,ALA,27.83
1538,2006-03-01,ALA,30.64
1539,2006-04-01,ALA,38.75
1540,2006-05-01,ALA,26.55
1541,2006-06-01,ALA,33.81
1542,2006-07-01,ALA,20.19
1543,2006-08-01,ALA,65.92
1544,2006-09-01,ALA,43.68
1545,2006-10-01,ALA,121.82
1546,2006-11-01,ALA,80.61
1547,2006-12-01,ALA,35.48
1548,2007-01-01,ALA,78.52
1549,2007-02-01,ALA,15.56
1550,2007-03-01,ALA,25.05
1551,2007-04-01,ALA,24.72
1552,2007-05-01,ALA,46.21
1553,2007-06-01,ALA,67.95
1554,2007-07-01,ALA,67.02
1555,2007-08-01,ALA,46.59
1556,2007-09-01,ALA,68.92
1557,2007-10-01,ALA,48.42
1558,2007-11-01,ALA,73.11
1559,2007-12-01,ALA,64.34
1560,2008-01-01,ALA,76.83
1561,2008-02-01,ALA,46.76
1562,2008-03-01,ALA,58.3
1563,2008-04-01,ALA,34.85
1564,2008-05-01,ALA,14.13
1565,2008-06-01,ALA,43.58
1566,2008-07-01,ALA,12.52
1567,2008-08-01,ALA,165.05
1568,2008-09-01,ALA,45.39
1569,2008-10-01,ALA,92.86
1570,2008-11-01,ALA,80.71
1571,2008-12-01,ALA,58.19
1572,2009-01-01,ALA,36.43
1573,2009-02-01,ALA,30.46
1574,2009-03-01,ALA,39.22
1575,2009-04-01,ALA,14.64
1576,2009-05-01,ALA,52.6
1577,2009-06-01,ALA,58.69
1578,2009-07-01,ALA,86.91
1579,2009-08-01,ALA,69.98
1580,2009-09-01,ALA,27.97
1581,2009-10-01,ALA,50.7
1582,2009-11-01,ALA,65.84
1583,2009-12-01,ALA,51.46
1584,2010-01-01,ALA,29.21
1585,2010-02-01,ALA,38.4
1586,2010-03-01,ALA,42.11
1587,2010-04-01,ALA,30.39
1588,2010-05-01,ALA,49.21
1589,2010-06-01,ALA,25.51
1590,2010-07-01,ALA,38.75
1591,2010-08-01,ALA,111.39
1592,2010-09-01,ALA,68.5
1593,2010-10-01,ALA,42.81
1594,2010-11-01,ALA,78.83
1595,2010-12-01,ALA,70.47
1596,2011-01-01,ALA,54.87
1597,2011-02-01,ALA,31.66
1598,2011-03-01,ALA,18.22
1599,2011-04-01,ALA,27.37
1600,2011-05-01,ALA,49.92
1601,2011-06-01,ALA,55.42
1602,2011-07-01,ALA,58.21
1603,2011-08-01,ALA,62.4
1604,2011-09-01,ALA,76.63
1605,2011-10-01,ALA,53.42
1606,2011-11-01,ALA,33.66
1607,2011-12-01,ALA,74.1
1608,2012-01-01,ALA,64.92
