,month,gadm0,pre
22976,2000-09-01,ECU,209.47
22977,2000-10-01,ECU,222.1
22978,2000-11-01,ECU,141.05
22979,2000-12-01,ECU,272.33
22980,2001-01-01,ECU,513.32
22981,2001-02-01,ECU,429.07
22982,2001-03-01,ECU,503.24
22983,2001-04-01,ECU,421.13
22984,2001-05-01,ECU,352.06
22985,2001-06-01,ECU,192.9
22986,2001-07-01,ECU,194.42
22987,2001-08-01,ECU,111.17
22988,2001-09-01,ECU,189.57
22989,2001-10-01,ECU,116.48
22990,2001-11-01,ECU,172.02
22991,2001-12-01,ECU,235.12
22992,2002-01-01,ECU,323.93
22993,2002-02-01,ECU,494.91
22994,2002-03-01,ECU,557.11
22995,2002-04-01,ECU,486.05
22996,2002-05-01,ECU,311.2
22997,2002-06-01,ECU,167.31
22998,2002-07-01,ECU,157.6
22999,2002-08-01,ECU,118.99
23000,2002-09-01,ECU,141.67
23001,2002-10-01,ECU,249.91
23002,2002-11-01,ECU,272.23
23003,2002-12-01,ECU,380.61
23004,2003-01-01,ECU,376.64
23005,2003-02-01,ECU,368.8
23006,2003-03-01,ECU,397.56
23007,2003-04-01,ECU,335.34
23008,2003-05-01,ECU,289.7
23009,2003-06-01,ECU,210.43
23010,2003-07-01,ECU,148.72
23011,2003-08-01,ECU,165.59
23012,2003-09-01,ECU,148.19
23013,2003-10-01,ECU,208.25
23014,2003-11-01,ECU,182.18
23015,2003-12-01,ECU,289.48
23016,2004-01-01,ECU,210.78
23017,2004-02-01,ECU,432.98
23018,2004-03-01,ECU,375.11
23019,2004-04-01,ECU,314.38
23020,2004-05-01,ECU,338.13
23021,2004-06-01,ECU,153.57
23022,2004-07-01,ECU,151.72
23023,2004-08-01,ECU,96.17
23024,2004-09-01,ECU,182.43
23025,2004-10-01,ECU,165.68
23026,2004-11-01,ECU,174.42
23027,2004-12-01,ECU,209.68
23028,2005-01-01,ECU,236.7
23029,2005-02-01,ECU,272.16
23030,2005-03-01,ECU,374.54
23031,2005-04-01,ECU,458.12
23032,2005-05-01,ECU,161.88
23033,2005-06-01,ECU,149.43
23034,2005-07-01,ECU,98.63
23035,2005-08-01,ECU,121.02
23036,2005-09-01,ECU,116.78
23037,2005-10-01,ECU,158.27
23038,2005-11-01,ECU,142.04
23039,2005-12-01,ECU,238.61
23040,2006-01-01,ECU,269.61
23041,2006-02-01,ECU,497.87
23042,2006-03-01,ECU,429.31
23043,2006-04-01,ECU,267.64
23044,2006-05-01,ECU,190.46
23045,2006-06-01,ECU,211.36
23046,2006-07-01,ECU,143.44
23047,2006-08-01,ECU,154.06
23048,2006-09-01,ECU,240.02
23049,2006-10-01,ECU,164.45
23050,2006-11-01,ECU,245.58
23051,2006-12-01,ECU,310.11
23052,2007-01-01,ECU,373.13
23053,2007-02-01,ECU,274.34
23054,2007-03-01,ECU,424.53
23055,2007-04-01,ECU,374.95
23056,2007-05-01,ECU,278.37
23057,2007-06-01,ECU,218.03
23058,2007-07-01,ECU,107.76
23059,2007-08-01,ECU,134.32
23060,2007-09-01,ECU,130.27
23061,2007-10-01,ECU,144.98
23062,2007-11-01,ECU,186.46
23063,2007-12-01,ECU,162.11
23064,2008-01-01,ECU,359.86
23065,2008-02-01,ECU,501.26
23066,2008-03-01,ECU,447.84
23067,2008-04-01,ECU,326.86
23068,2008-05-01,ECU,269.25
23069,2008-06-01,ECU,194.56
23070,2008-07-01,ECU,215.34
23071,2008-08-01,ECU,178.21
23072,2008-09-01,ECU,186.05
23073,2008-10-01,ECU,201.21
23074,2008-11-01,ECU,145.18
23075,2008-12-01,ECU,173.52
23076,2009-01-01,ECU,384.15
23077,2009-02-01,ECU,355.91
23078,2009-03-01,ECU,332.59
23079,2009-04-01,ECU,268.14
23080,2009-05-01,ECU,207.42
23081,2009-06-01,ECU,188.84
23082,2009-07-01,ECU,139.89
23083,2009-08-01,ECU,195.39
23084,2009-09-01,ECU,112.16
23085,2009-10-01,ECU,166.01
23086,2009-11-01,ECU,143.87
23087,2009-12-01,ECU,279.37
23088,2010-01-01,ECU,364.96
23089,2010-02-01,ECU,501.34
23090,2010-03-01,ECU,480.19
23091,2010-04-01,ECU,437.85
23092,2010-05-01,ECU,288.23
23093,2010-06-01,ECU,166.52
23094,2010-07-01,ECU,141.24
23095,2010-08-01,ECU,103.7
23096,2010-09-01,ECU,131.75
23097,2010-10-01,ECU,124.28
23098,2010-11-01,ECU,137.92
23099,2010-12-01,ECU,280.59
23100,2011-01-01,ECU,387.46
23101,2011-02-01,ECU,270.74
23102,2011-03-01,ECU,285.58
23103,2011-04-01,ECU,379.21
23104,2011-05-01,ECU,186.06
23105,2011-06-01,ECU,205.45
23106,2011-07-01,ECU,203.56
23107,2011-08-01,ECU,116.35
23108,2011-09-01,ECU,166.71
23109,2011-10-01,ECU,129.84
23110,2011-11-01,ECU,123.84
23111,2011-12-01,ECU,215.76
23112,2012-01-01,ECU,501.9
23113,2012-02-01,ECU,569.62
23114,2012-03-01,ECU,558.86
23115,2012-04-01,ECU,399.57
23116,2012-05-01,ECU,362.91
23117,2012-06-01,ECU,203.11
23118,2012-07-01,ECU,149.0
23119,2012-08-01,ECU,119.67
23120,2012-09-01,ECU,111.11
23121,2012-10-01,ECU,145.63
23122,2012-11-01,ECU,205.92
23123,2012-12-01,ECU,173.5
23124,2013-01-01,ECU,378.94
23125,2013-02-01,ECU,460.41
23126,2013-03-01,ECU,457.66
23127,2013-04-01,ECU,397.33
23128,2013-05-01,ECU,263.23
23129,2013-06-01,ECU,123.93
23130,2013-07-01,ECU,138.07
23131,2013-08-01,ECU,120.79
23132,2013-09-01,ECU,116.22
23133,2013-10-01,ECU,148.56
23134,2013-11-01,ECU,123.9
23135,2013-12-01,ECU,176.18
23136,2014-01-01,ECU,444.45
23137,2014-02-01,ECU,324.3
23138,2014-03-01,ECU,354.72
23139,2014-04-01,ECU,385.51
23140,2014-05-01,ECU,371.82
23141,2014-06-01,ECU,227.07
23142,2014-07-01,ECU,170.35
23143,2014-08-01,ECU,177.86
23144,2014-09-01,ECU,150.31
23145,2014-10-01,ECU,196.58
23146,2014-11-01,ECU,138.76
23147,2014-12-01,ECU,212.71
23148,2015-01-01,ECU,343.07
23149,2015-02-01,ECU,269.58
23150,2015-03-01,ECU,438.38
23151,2015-04-01,ECU,443.56
23152,2015-05-01,ECU,455.23
23153,2015-06-01,ECU,239.49
23154,2015-07-01,ECU,259.6
23155,2015-08-01,ECU,130.57
23156,2015-09-01,ECU,138.63
23157,2015-10-01,ECU,271.25
23158,2015-11-01,ECU,249.49
23159,2015-12-01,ECU,410.96
23160,2016-01-01,ECU,448.09
23161,2016-02-01,ECU,451.97
23162,2016-03-01,ECU,449.17
23163,2016-04-01,ECU,439.73
23164,2016-05-01,ECU,274.76
23165,2016-06-01,ECU,164.4
23166,2016-07-01,ECU,157.75
23167,2016-08-01,ECU,94.73
23168,2016-09-01,ECU,194.01
23169,2016-10-01,ECU,124.96
23170,2016-11-01,ECU,115.64
23171,2016-12-01,ECU,232.53
23172,2017-01-01,ECU,423.64
23173,2017-02-01,ECU,426.24
23174,2017-03-01,ECU,607.85
23175,2017-04-01,ECU,453.11
23176,2017-05-01,ECU,300.96
23177,2017-06-01,ECU,241.74
23178,2017-07-01,ECU,160.64
23179,2017-08-01,ECU,138.86
23180,2017-09-01,ECU,159.42
23181,2017-10-01,ECU,182.21
23182,2017-11-01,ECU,124.62
23183,2017-12-01,ECU,219.95
23184,1990-01-01,EGY,12.73
23185,1990-02-01,EGY,12.12
23186,1990-03-01,EGY,6.35
23187,1990-04-01,EGY,2.24
23188,1990-05-01,EGY,0.77
23189,1990-06-01,EGY,0.23
23190,1990-07-01,EGY,0.11
23191,1990-08-01,EGY,0.36
23192,1990-09-01,EGY,0.17
23193,1990-10-01,EGY,0.44
23194,1990-11-01,EGY,1.09
23195,1990-12-01,EGY,2.5
23196,1991-01-01,EGY,12.32
23197,1991-02-01,EGY,7.83
23198,1991-03-01,EGY,20.43
23199,1991-04-01,EGY,3.82
23200,1991-05-01,EGY,0.37
23201,1991-06-01,EGY,0.05
23202,1991-07-01,EGY,0.2
23203,1991-08-01,EGY,0.36
23204,1991-09-01,EGY,0.22
23205,1991-10-01,EGY,0.72
23206,1991-11-01,EGY,12.77
23207,1991-12-01,EGY,15.53
23208,1992-01-01,EGY,18.09
23209,1992-02-01,EGY,25.11
23210,1992-03-01,EGY,2.4
23211,1992-04-01,EGY,0.8
23212,1992-05-01,EGY,0.87
23213,1992-06-01,EGY,0.11
23214,1992-07-01,EGY,0.11
23215,1992-08-01,EGY,0.27
23216,1992-09-01,EGY,0.18
23217,1992-10-01,EGY,0.26
23218,1992-11-01,EGY,1.99
23219,1992-12-01,EGY,12.85
23220,1993-01-01,EGY,8.54
23221,1993-02-01,EGY,10.74
23222,1993-03-01,EGY,1.83
23223,1993-04-01,EGY,0.67
23224,1993-05-01,EGY,3.71
23225,1993-06-01,EGY,0.04
23226,1993-07-01,EGY,0.08
23227,1993-08-01,EGY,0.32
23228,1993-09-01,EGY,0.18
23229,1993-10-01,EGY,2.23
23230,1993-11-01,EGY,1.43
23231,1993-12-01,EGY,8.8
23232,1994-01-01,EGY,8.1
23233,1994-02-01,EGY,2.56
23234,1994-03-01,EGY,10.29
23235,1994-04-01,EGY,0.81
23236,1994-05-01,EGY,0.63
23237,1994-06-01,EGY,0.03
23238,1994-07-01,EGY,0.13
23239,1994-08-01,EGY,0.22
23240,1994-09-01,EGY,1.33
23241,1994-10-01,EGY,7.04
23242,1994-11-01,EGY,34.57
23243,1994-12-01,EGY,9.19
23244,1995-01-01,EGY,2.06
23245,1995-02-01,EGY,10.96
23246,1995-03-01,EGY,3.67
23247,1995-04-01,EGY,2.68
23248,1995-05-01,EGY,0.35
23249,1995-06-01,EGY,0.04
23250,1995-07-01,EGY,0.24
23251,1995-08-01,EGY,0.1
23252,1995-09-01,EGY,0.1
23253,1995-10-01,EGY,1.9
23254,1995-11-01,EGY,4.2
23255,1995-12-01,EGY,3.76
23256,1996-01-01,EGY,16.12
23257,1996-02-01,EGY,4.12
23258,1996-03-01,EGY,9.49
23259,1996-04-01,EGY,4.53
23260,1996-05-01,EGY,0.29
23261,1996-06-01,EGY,0.06
23262,1996-07-01,EGY,0.18
23263,1996-08-01,EGY,0.12
23264,1996-09-01,EGY,0.34
23265,1996-10-01,EGY,4.18
23266,1996-11-01,EGY,5.09
23267,1996-12-01,EGY,2.61
23268,1997-01-01,EGY,11.75
23269,1997-02-01,EGY,8.27
23270,1997-03-01,EGY,10.11
23271,1997-04-01,EGY,1.81
23272,1997-05-01,EGY,0.38
23273,1997-06-01,EGY,0.14
23274,1997-07-01,EGY,0.05
23275,1997-08-01,EGY,0.1
23276,1997-09-01,EGY,0.65
23277,1997-10-01,EGY,3.23
23278,1997-11-01,EGY,3.1
23279,1997-12-01,EGY,8.11
23280,1998-01-01,EGY,3.17
23281,1998-02-01,EGY,14.45
23282,1998-03-01,EGY,10.65
23283,1998-04-01,EGY,0.84
23284,1998-05-01,EGY,3.49
23285,1998-06-01,EGY,0.04
23286,1998-07-01,EGY,0.04
23287,1998-08-01,EGY,0.18
23288,1998-09-01,EGY,0.15
23289,1998-10-01,EGY,0.34
23290,1998-11-01,EGY,4.65
23291,1998-12-01,EGY,3.85
23292,1999-01-01,EGY,4.0
23293,1999-02-01,EGY,7.32
23294,1999-03-01,EGY,1.11
23295,1999-04-01,EGY,1.35
23296,1999-05-01,EGY,0.09
23297,1999-06-01,EGY,0.13
23298,1999-07-01,EGY,0.12
23299,1999-08-01,EGY,0.11
23300,1999-09-01,EGY,0.22
23301,1999-10-01,EGY,0.99
23302,1999-11-01,EGY,1.54
23303,1999-12-01,EGY,1.45
23304,2000-01-01,EGY,20.58
23305,2000-02-01,EGY,5.16
23306,2000-03-01,EGY,3.83
23307,2000-04-01,EGY,0.75
23308,2000-05-01,EGY,0.42
23309,2000-06-01,EGY,0.06
23310,2000-07-01,EGY,0.09
23311,2000-08-01,EGY,0.38
23312,2000-09-01,EGY,0.7
23313,2000-10-01,EGY,3.5
23314,2000-11-01,EGY,4.15
23315,2000-12-01,EGY,10.5
23316,2001-01-01,EGY,4.72
23317,2001-02-01,EGY,2.55
23318,2001-03-01,EGY,1.73
23319,2001-04-01,EGY,1.23
23320,2001-05-01,EGY,0.82
23321,2001-06-01,EGY,0.05
23322,2001-07-01,EGY,0.09
23323,2001-08-01,EGY,0.34
23324,2001-09-01,EGY,0.19
23325,2001-10-01,EGY,3.3
23326,2001-11-01,EGY,2.32
23327,2001-12-01,EGY,10.49
23328,2002-01-01,EGY,17.83
23329,2002-02-01,EGY,10.08
23330,2002-03-01,EGY,3.61
23331,2002-04-01,EGY,2.37
23332,2002-05-01,EGY,0.19
23333,2002-06-01,EGY,0.21
23334,2002-07-01,EGY,0.06
23335,2002-08-01,EGY,0.1
23336,2002-09-01,EGY,0.38
23337,2002-10-01,EGY,4.37
23338,2002-11-01,EGY,1.11
23339,2002-12-01,EGY,7.04
23340,2003-01-01,EGY,3.32
23341,2003-02-01,EGY,9.64
23342,2003-03-01,EGY,10.87
23343,2003-04-01,EGY,1.47
23344,2003-05-01,EGY,0.2
23345,2003-06-01,EGY,0.11
23346,2003-07-01,EGY,0.06
23347,2003-08-01,EGY,0.24
23348,2003-09-01,EGY,0.14
23349,2003-10-01,EGY,0.18
23350,2003-11-01,EGY,1.44
23351,2003-12-01,EGY,5.21
23352,2004-01-01,EGY,14.75
23353,2004-02-01,EGY,7.63
23354,2004-03-01,EGY,2.08
23355,2004-04-01,EGY,2.09
23356,2004-05-01,EGY,0.71
23357,2004-06-01,EGY,0.07
23358,2004-07-01,EGY,0.05
23359,2004-08-01,EGY,0.11
23360,2004-09-01,EGY,0.24
23361,2004-10-01,EGY,0.43
23362,2004-11-01,EGY,3.76
23363,2004-12-01,EGY,4.39
23364,2005-01-01,EGY,8.76
23365,2005-02-01,EGY,6.55
23366,2005-03-01,EGY,4.21
23367,2005-04-01,EGY,0.9
23368,2005-05-01,EGY,0.18
23369,2005-06-01,EGY,0.1
23370,2005-07-01,EGY,0.15
23371,2005-08-01,EGY,0.16
23372,2005-09-01,EGY,0.09
23373,2005-10-01,EGY,0.63
23374,2005-11-01,EGY,1.12
23375,2005-12-01,EGY,5.59
23376,2006-01-01,EGY,9.28
23377,2006-02-01,EGY,7.29
23378,2006-03-01,EGY,3.29
23379,2006-04-01,EGY,2.98
23380,2006-05-01,EGY,0.54
23381,2006-06-01,EGY,0.04
23382,2006-07-01,EGY,0.44
23383,2006-08-01,EGY,0.21
23384,2006-09-01,EGY,0.25
23385,2006-10-01,EGY,3.06
23386,2006-11-01,EGY,2.46
23387,2006-12-01,EGY,7.37
23388,2007-01-01,EGY,4.6
23389,2007-02-01,EGY,11.13
23390,2007-03-01,EGY,3.97
23391,2007-04-01,EGY,3.9
23392,2007-05-01,EGY,3.02
23393,2007-06-01,EGY,0.03
23394,2007-07-01,EGY,0.12
23395,2007-08-01,EGY,0.16
23396,2007-09-01,EGY,0.4
23397,2007-10-01,EGY,0.52
23398,2007-11-01,EGY,2.53
23399,2007-12-01,EGY,3.47
23400,2008-01-01,EGY,16.62
23401,2008-02-01,EGY,10.22
23402,2008-03-01,EGY,1.45
23403,2008-04-01,EGY,0.38
23404,2008-05-01,EGY,0.08
23405,2008-06-01,EGY,0.07
23406,2008-07-01,EGY,0.17
23407,2008-08-01,EGY,0.07
23408,2008-09-01,EGY,0.32
23409,2008-10-01,EGY,5.4
23410,2008-11-01,EGY,0.67
23411,2008-12-01,EGY,3.41
23412,2009-01-01,EGY,1.55
23413,2009-02-01,EGY,9.59
23414,2009-03-01,EGY,3.66
23415,2009-04-01,EGY,0.48
23416,2009-05-01,EGY,0.58
23417,2009-06-01,EGY,0.1
23418,2009-07-01,EGY,0.04
23419,2009-08-01,EGY,0.07
23420,2009-09-01,EGY,0.64
23421,2009-10-01,EGY,3.8
23422,2009-11-01,EGY,4.7
23423,2009-12-01,EGY,4.84
23424,2010-01-01,EGY,4.48
23425,2010-02-01,EGY,6.68
23426,2010-03-01,EGY,0.67
23427,2010-04-01,EGY,0.85
23428,2010-05-01,EGY,0.53
23429,2010-06-01,EGY,0.05
23430,2010-07-01,EGY,0.16
23431,2010-08-01,EGY,0.25
23432,2010-09-01,EGY,0.17
23433,2010-10-01,EGY,1.6
23434,2010-11-01,EGY,0.69
23435,2010-12-01,EGY,6.16
23436,2011-01-01,EGY,13.3
23437,2011-02-01,EGY,8.03
23438,2011-03-01,EGY,4.57
23439,2011-04-01,EGY,12.7
23440,2011-05-01,EGY,1.55
23441,2011-06-01,EGY,0.04
23442,2011-07-01,EGY,0.1
23443,2011-08-01,EGY,0.14
23444,2011-09-01,EGY,1.03
23445,2011-10-01,EGY,0.84
23446,2011-11-01,EGY,13.16
23447,2011-12-01,EGY,2.16
23448,2012-01-01,EGY,12.8
23449,2012-02-01,EGY,7.68
23450,2012-03-01,EGY,6.59
23451,2012-04-01,EGY,0.32
23452,2012-05-01,EGY,0.4
23453,2012-06-01,EGY,0.22
23454,2012-07-01,EGY,0.1
23455,2012-08-01,EGY,0.13
23456,2012-09-01,EGY,0.13
23457,2012-10-01,EGY,2.26
23458,2012-11-01,EGY,5.79
23459,2012-12-01,EGY,4.46
23460,2013-01-01,EGY,14.95
23461,2013-02-01,EGY,3.18
23462,2013-03-01,EGY,0.12
23463,2013-04-01,EGY,1.24
23464,2013-05-01,EGY,3.06
23465,2013-06-01,EGY,0.18
23466,2013-07-01,EGY,0.1
23467,2013-08-01,EGY,0.11
23468,2013-09-01,EGY,0.44
23469,2013-10-01,EGY,0.43
23470,2013-11-01,EGY,4.59
23471,2013-12-01,EGY,9.52
23472,2014-01-01,EGY,5.76
23473,2014-02-01,EGY,6.77
23474,2014-03-01,EGY,5.5
23475,2014-04-01,EGY,0.96
23476,2014-05-01,EGY,3.31
23477,2014-06-01,EGY,0.35
23478,2014-07-01,EGY,0.18
23479,2014-08-01,EGY,0.13
23480,2014-09-01,EGY,0.97
23481,2014-10-01,EGY,2.3
23482,2014-11-01,EGY,6.16
23483,2014-12-01,EGY,1.73
23484,2015-01-01,EGY,7.14
23485,2015-02-01,EGY,6.53
23486,2015-03-01,EGY,3.92
23487,2015-04-01,EGY,4.3
23488,2015-05-01,EGY,2.67
23489,2015-06-01,EGY,0.11
23490,2015-07-01,EGY,0.1
23491,2015-08-01,EGY,0.08
23492,2015-09-01,EGY,1.21
23493,2015-10-01,EGY,7.51
23494,2015-11-01,EGY,24.69
23495,2015-12-01,EGY,11.16
23496,2016-01-01,EGY,10.02
23497,2016-02-01,EGY,1.8
23498,2016-03-01,EGY,2.68
23499,2016-04-01,EGY,1.16
23500,2016-05-01,EGY,0.19
23501,2016-06-01,EGY,0.17
23502,2016-07-01,EGY,0.14
23503,2016-08-01,EGY,0.1
23504,2016-09-01,EGY,0.12
23505,2016-10-01,EGY,1.21
23506,2016-11-01,EGY,1.84
23507,2016-12-01,EGY,9.49
23508,2017-01-01,EGY,5.23
23509,2017-02-01,EGY,4.8
23510,2017-03-01,EGY,3.34
23511,2017-04-01,EGY,3.24
23512,2017-05-01,EGY,0.6
23513,2017-06-01,EGY,0.02
23514,2017-07-01,EGY,0.06
23515,2017-08-01,EGY,0.06
23516,2017-09-01,EGY,0.11
23517,2017-10-01,EGY,0.79
23518,2017-11-01,EGY,2.5
23519,2017-12-01,EGY,2.64
23520,1990-01-01,ERI,13.41
23521,1990-02-01,ERI,21.45
23522,1990-03-01,ERI,23.5
23523,1990-04-01,ERI,19.34
23524,1990-05-01,ERI,3.72
23525,1990-06-01,ERI,15.44
23526,1990-07-01,ERI,102.65
23527,1990-08-01,ERI,69.01
23528,1990-09-01,ERI,53.83
23529,1990-10-01,ERI,4.23
23530,1990-11-01,ERI,0.74
23531,1990-12-01,ERI,0.51
23532,1991-01-01,ERI,24.6
23533,1991-02-01,ERI,15.52
23534,1991-03-01,ERI,17.6
23535,1991-04-01,ERI,15.56
23536,1991-05-01,ERI,17.22
23537,1991-06-01,ERI,7.24
23538,1991-07-01,ERI,131.92
23539,1991-08-01,ERI,155.66
23540,1991-09-01,ERI,37.02
23541,1991-10-01,ERI,9.94
23542,1991-11-01,ERI,1.74
23543,1991-12-01,ERI,25.53
23544,1992-01-01,ERI,22.62
23545,1992-02-01,ERI,11.39
23546,1992-03-01,ERI,15.7
23547,1992-04-01,ERI,10.15
23548,1992-05-01,ERI,14.14
23549,1992-06-01,ERI,45.21
23550,1992-07-01,ERI,167.99
23551,1992-08-01,ERI,199.52
23552,1992-09-01,ERI,58.22
23553,1992-10-01,ERI,26.21
23554,1992-11-01,ERI,20.76
23555,1992-12-01,ERI,22.12
23556,1993-01-01,ERI,15.87
23557,1993-02-01,ERI,20.55
23558,1993-03-01,ERI,18.55
23559,1993-04-01,ERI,42.09
23560,1993-05-01,ERI,53.49
23561,1993-06-01,ERI,60.2
23562,1993-07-01,ERI,134.57
23563,1993-08-01,ERI,143.58
23564,1993-09-01,ERI,62.29
23565,1993-10-01,ERI,23.48
23566,1993-11-01,ERI,1.65
23567,1993-12-01,ERI,3.58
23568,1994-01-01,ERI,6.51
23569,1994-02-01,ERI,14.31
23570,1994-03-01,ERI,8.06
23571,1994-04-01,ERI,16.24
23572,1994-05-01,ERI,25.64
23573,1994-06-01,ERI,39.38
23574,1994-07-01,ERI,255.07
23575,1994-08-01,ERI,200.74
23576,1994-09-01,ERI,84.82
23577,1994-10-01,ERI,4.45
23578,1994-11-01,ERI,9.64
23579,1994-12-01,ERI,8.37
23580,1995-01-01,ERI,10.19
23581,1995-02-01,ERI,11.73
23582,1995-03-01,ERI,25.22
23583,1995-04-01,ERI,26.29
23584,1995-05-01,ERI,20.47
23585,1995-06-01,ERI,31.3
23586,1995-07-01,ERI,243.57
23587,1995-08-01,ERI,187.58
23588,1995-09-01,ERI,74.24
23589,1995-10-01,ERI,2.71
23590,1995-11-01,ERI,8.85
23591,1995-12-01,ERI,22.62
23592,1996-01-01,ERI,23.93
23593,1996-02-01,ERI,10.55
23594,1996-03-01,ERI,32.98
23595,1996-04-01,ERI,26.01
23596,1996-05-01,ERI,52.88
23597,1996-06-01,ERI,102.32
23598,1996-07-01,ERI,145.38
23599,1996-08-01,ERI,209.96
23600,1996-09-01,ERI,66.08
23601,1996-10-01,ERI,6.81
23602,1996-11-01,ERI,39.04
23603,1996-12-01,ERI,5.12
23604,1997-01-01,ERI,12.38
23605,1997-02-01,ERI,7.74
23606,1997-03-01,ERI,14.56
23607,1997-04-01,ERI,11.75
23608,1997-05-01,ERI,32.93
23609,1997-06-01,ERI,75.38
23610,1997-07-01,ERI,209.53
23611,1997-08-01,ERI,172.59
23612,1997-09-01,ERI,25.7
23613,1997-10-01,ERI,56.2
23614,1997-11-01,ERI,39.24
23615,1997-12-01,ERI,13.73
23616,1998-01-01,ERI,22.65
23617,1998-02-01,ERI,7.65
23618,1998-03-01,ERI,17.53
23619,1998-04-01,ERI,17.43
23620,1998-05-01,ERI,32.8
23621,1998-06-01,ERI,11.64
23622,1998-07-01,ERI,153.32
23623,1998-08-01,ERI,226.02
23624,1998-09-01,ERI,102.64
23625,1998-10-01,ERI,16.68
23626,1998-11-01,ERI,1.15
23627,1998-12-01,ERI,0.99
23628,1999-01-01,ERI,25.66
23629,1999-02-01,ERI,1.49
23630,1999-03-01,ERI,6.81
23631,1999-04-01,ERI,16.66
23632,1999-05-01,ERI,15.57
23633,1999-06-01,ERI,22.9
23634,1999-07-01,ERI,178.09
23635,1999-08-01,ERI,213.96
23636,1999-09-01,ERI,78.6
23637,1999-10-01,ERI,12.18
23638,1999-11-01,ERI,1.72
23639,1999-12-01,ERI,5.96
23640,2000-01-01,ERI,10.55
23641,2000-02-01,ERI,6.74
23642,2000-03-01,ERI,9.9
23643,2000-04-01,ERI,17.85
23644,2000-05-01,ERI,14.6
23645,2000-06-01,ERI,26.45
23646,2000-07-01,ERI,103.12
23647,2000-08-01,ERI,171.47
23648,2000-09-01,ERI,55.92
23649,2000-10-01,ERI,29.99
23650,2000-11-01,ERI,23.88
23651,2000-12-01,ERI,9.63
23652,2001-01-01,ERI,16.64
23653,2001-02-01,ERI,9.76
23654,2001-03-01,ERI,36.65
23655,2001-04-01,ERI,14.58
23656,2001-05-01,ERI,19.06
23657,2001-06-01,ERI,62.38
23658,2001-07-01,ERI,159.67
23659,2001-08-01,ERI,189.96
23660,2001-09-01,ERI,50.82
23661,2001-10-01,ERI,13.11
23662,2001-11-01,ERI,2.84
23663,2001-12-01,ERI,6.49
23664,2002-01-01,ERI,25.75
23665,2002-02-01,ERI,7.85
23666,2002-03-01,ERI,17.82
23667,2002-04-01,ERI,10.93
23668,2002-05-01,ERI,12.23
23669,2002-06-01,ERI,12.91
23670,2002-07-01,ERI,117.35
23671,2002-08-01,ERI,163.56
23672,2002-09-01,ERI,58.91
23673,2002-10-01,ERI,6.0
23674,2002-11-01,ERI,7.03
23675,2002-12-01,ERI,24.6
23676,2003-01-01,ERI,16.32
23677,2003-02-01,ERI,15.06
23678,2003-03-01,ERI,9.91
23679,2003-04-01,ERI,17.11
23680,2003-05-01,ERI,10.38
23681,2003-06-01,ERI,61.51
23682,2003-07-01,ERI,167.53
23683,2003-08-01,ERI,238.11
23684,2003-09-01,ERI,60.85
23685,2003-10-01,ERI,3.55
23686,2003-11-01,ERI,3.17
23687,2003-12-01,ERI,10.95
23688,2004-01-01,ERI,19.5
23689,2004-02-01,ERI,10.7
23690,2004-03-01,ERI,7.51
23691,2004-04-01,ERI,33.81
23692,2004-05-01,ERI,5.01
23693,2004-06-01,ERI,63.17
23694,2004-07-01,ERI,116.49
23695,2004-08-01,ERI,173.76
23696,2004-09-01,ERI,47.17
23697,2004-10-01,ERI,7.94
23698,2004-11-01,ERI,11.64
23699,2004-12-01,ERI,9.93
23700,2005-01-01,ERI,21.08
23701,2005-02-01,ERI,3.96
23702,2005-03-01,ERI,19.57
23703,2005-04-01,ERI,28.63
23704,2005-05-01,ERI,32.9
23705,2005-06-01,ERI,54.84
23706,2005-07-01,ERI,168.95
23707,2005-08-01,ERI,182.57
23708,2005-09-01,ERI,74.04
23709,2005-10-01,ERI,3.71
23710,2005-11-01,ERI,7.07
23711,2005-12-01,ERI,1.42
23712,2006-01-01,ERI,6.85
23713,2006-02-01,ERI,10.08
23714,2006-03-01,ERI,15.65
23715,2006-04-01,ERI,38.13
23716,2006-05-01,ERI,37.52
23717,2006-06-01,ERI,29.46
23718,2006-07-01,ERI,182.3
23719,2006-08-01,ERI,213.42
23720,2006-09-01,ERI,99.18
23721,2006-10-01,ERI,19.1
23722,2006-11-01,ERI,13.65
23723,2006-12-01,ERI,23.92
23724,2007-01-01,ERI,19.42
23725,2007-02-01,ERI,12.68
23726,2007-03-01,ERI,6.84
23727,2007-04-01,ERI,14.18
23728,2007-05-01,ERI,8.16
23729,2007-06-01,ERI,64.29
23730,2007-07-01,ERI,222.67
23731,2007-08-01,ERI,180.98
23732,2007-09-01,ERI,61.96
23733,2007-10-01,ERI,2.97
23734,2007-11-01,ERI,4.47
23735,2007-12-01,ERI,4.21
23736,2008-01-01,ERI,23.22
23737,2008-02-01,ERI,5.66
23738,2008-03-01,ERI,1.35
23739,2008-04-01,ERI,27.23
23740,2008-05-01,ERI,20.73
23741,2008-06-01,ERI,40.05
23742,2008-07-01,ERI,103.58
23743,2008-08-01,ERI,157.11
23744,2008-09-01,ERI,77.61
23745,2008-10-01,ERI,6.13
23746,2008-11-01,ERI,13.26
23747,2008-12-01,ERI,2.83
23748,2009-01-01,ERI,12.36
23749,2009-02-01,ERI,6.45
23750,2009-03-01,ERI,7.28
23751,2009-04-01,ERI,6.35
23752,2009-05-01,ERI,5.84
